Price,Adj Close,Close,High,Low,Open,Volume
2001-05-17,82.67740631103516,129.14999389648438,130.0800018310547,128.55999755859375,129.0,11824600
2001-05-18,83.05513763427734,129.74000549316406,129.74000549316406,128.10000610351562,129.08999633789062,6683100
2001-05-21,84.27781677246094,131.64999389648438,131.83999633789062,129.14999389648438,129.83999633789062,11531500
2001-05-22,84.16900634765625,131.47999572753906,132.08999633789062,131.07000732421875,131.8300018310547,8342700
2001-05-23,82.74146270751953,129.25,131.0500030517578,129.25,131.0500030517578,12330800
2001-05-24,82.9847183227539,129.6300048828125,130.0,128.5500030517578,129.47000122070312,7902800
2001-05-25,82.00526428222656,128.10000610351562,129.6999969482422,127.9000015258789,129.64999389648438,7425000
2001-05-29,81.35230255126953,127.08000183105469,128.35000610351562,126.9000015258789,128.22000122070312,9003900
2001-05-30,80.21279907226562,125.30000305175781,127.08999633789062,125.0,126.58999633789062,10041800
2001-05-31,80.62892150878906,125.94999694824219,126.76000213623047,125.26000213623047,125.43000030517578,9874200
2001-06-01,81.12824249267578,126.7300033569336,127.0999984741211,125.12000274658203,126.19999694824219,8848300
2001-06-04,81.51873779296875,127.33999633789062,127.43000030517578,126.08000183105469,126.80000305175781,5623500
2001-06-05,82.45337677001953,128.8000030517578,129.22999572753906,127.2699966430664,127.48999786376953,9115400
2001-06-06,81.76837921142578,127.7300033569336,128.8300018310547,127.36000061035156,128.8300018310547,12064900
2001-06-07,82.06287384033203,128.19000244140625,128.35000610351562,127.0,127.05000305175781,7355300
2001-06-08,81.30105590820312,127.0,127.87000274658203,126.13999938964844,127.69999694824219,8170600
2001-06-11,80.72492980957031,126.0999984741211,126.98999786376953,125.41000366210938,126.70999908447266,7012200
2001-06-12,80.58409118652344,125.87999725341797,126.73999786376953,124.04000091552734,124.86000061035156,9364400
2001-06-13,79.89271545410156,124.80000305175781,126.58000183105469,124.6500015258789,126.16999816894531,7629400
2001-06-14,78.10023498535156,122.0,124.30000305175781,121.75,124.18000030517578,12603000
2001-06-15,78.22611999511719,121.8499984741211,122.4000015258789,120.4000015258789,120.91000366210938,16821100
2001-06-18,77.8473129272461,121.26000213623047,122.44000244140625,120.91000366210938,121.6500015258789,11368300
2001-06-19,78.18756103515625,121.79000091552734,122.88999938964844,120.88999938964844,122.37999725341797,7732300
2001-06-20,78.59841918945312,122.43000030517578,122.86000061035156,121.0999984741211,121.19000244140625,8787200
2001-06-21,79.49079895019531,123.81999969482422,124.30999755859375,122.1500015258789,122.22000122070312,12259100
2001-06-22,78.86805725097656,122.8499984741211,123.58999633789062,122.16000366210938,123.48999786376953,12212000
2001-06-25,78.14261627197266,121.72000122070312,123.44000244140625,121.5,123.27999877929688,8406800
2001-06-26,78.0334701538086,121.55000305175781,122.38999938964844,120.56999969482422,120.9000015258789,8005800
2001-06-27,77.98854064941406,121.4800033569336,122.23999786376953,120.91000366210938,121.5999984741211,10105100
2001-06-28,78.41867065429688,122.1500015258789,123.94000244140625,121.93000030517578,122.0,10269300
2001-06-29,78.70755004882812,122.5999984741211,124.01000213623047,122.26000213623047,122.80000305175781,9824200
2001-07-02,79.6898193359375,124.12999725341797,124.31999969482422,122.62000274658203,122.80000305175781,8522200
2001-07-03,79.67053985595703,124.0999984741211,124.0999984741211,123.05000305175781,123.9800033569336,3303100
2001-07-05,78.11693572998047,121.68000030517578,123.6500015258789,121.66000366210938,123.06999969482422,5517900
2001-07-06,76.42850494384766,119.05000305175781,121.48999786376953,119.05000305175781,121.30999755859375,11665900
2001-07-09,76.84579467773438,119.69999694824219,120.54000091552734,119.19999694824219,119.48999786376953,8339300
2001-07-10,75.92134094238281,118.26000213623047,120.63999938964844,118.20999908447266,120.29000091552734,8630700
2001-07-11,75.99839782714844,118.37999725341797,118.88999938964844,117.08999633789062,118.0999984741211,15328600
2001-07-12,77.8023681640625,121.19000244140625,121.47000122070312,119.30999755859375,119.5,12002800
2001-07-13,78.47645568847656,122.23999786376953,122.31999969482422,120.62000274658203,120.83999633789062,10433800
2001-07-16,77.49421691894531,120.70999908447266,122.27999877929688,120.29000091552734,121.7699966430664,6915300
2001-07-17,78.21965026855469,121.83999633789062,121.94999694824219,119.83000183105469,120.19999694824219,7469800
2001-07-18,77.68682098388672,121.01000213623047,121.63999938964844,120.05999755859375,120.55999755859375,7709300
2001-07-19,78.36729431152344,122.06999969482422,122.9800033569336,120.76000213623047,122.18000030517578,10082900
2001-07-20,77.89867401123047,121.33999633789062,121.94000244140625,120.91999816894531,121.1500015258789,6705800
2001-07-23,76.36428833007812,118.94999694824219,121.87999725341797,118.94999694824219,121.80000305175781,8065200
2001-07-24,75.62601470947266,117.80000305175781,119.19999694824219,116.75,119.0,12269000
2001-07-25,76.46060943603516,119.0999984741211,119.4800033569336,117.45999908447266,117.91999816894531,12088500
2001-07-26,77.26309204101562,120.3499984741211,120.8499984741211,118.55999755859375,119.05999755859375,12898200
2001-07-27,77.55843353271484,120.80999755859375,121.3499984741211,119.91000366210938,120.83000183105469,8478800
2001-07-30,77.5840835571289,120.8499984741211,121.3499984741211,120.30000305175781,121.19000244140625,8547700
2001-07-31,77.90509796142578,121.3499984741211,122.68000030517578,120.80000305175781,121.0,11918100
2001-08-01,78.39297485351562,122.11000061035156,122.69999694824219,121.55000305175781,121.97000122070312,11940800
2001-08-02,78.7139892578125,122.61000061035156,123.25,121.88999938964844,123.2300033569336,11070100
2001-08-03,78.28385162353516,121.94000244140625,122.36000061035156,120.9000015258789,122.36000061035156,10816300
2001-08-06,77.23098754882812,120.30000305175781,121.51000213623047,120.0999984741211,121.3499984741211,8550100
2001-08-07,77.53273010253906,120.7699966430664,121.19999694824219,119.91000366210938,120.2699966430664,8865100
2001-08-08,76.09471893310547,118.52999877929688,121.16000366210938,118.43000030517578,120.12000274658203,15183800
2001-08-09,76.3193588256836,118.87999725341797,118.97000122070312,117.86000061035156,118.69999694824219,14118500
2001-08-10,76.58257293701172,119.29000091552734,119.83999633789062,117.33999633789062,118.80000305175781,11173300
2001-08-13,76.60188293457031,119.31999969482422,119.8499984741211,118.80999755859375,119.5999984741211,7431600
2001-08-14,76.56973266601562,119.2699966430664,120.3499984741211,118.80000305175781,120.13999938964844,13178100
2001-08-15,75.90852355957031,118.23999786376953,119.61000061035156,118.08000183105469,119.2300033569336,8520600
2001-08-16,76.17172241210938,118.6500015258789,118.75,117.0,117.80000305175781,10734700
2001-08-17,74.9519271850586,116.75,117.87000274658203,116.01000213623047,117.6500015258789,11604600
2001-08-20,75.645263671875,117.83000183105469,117.9000015258789,116.55000305175781,116.80000305175781,10417400
2001-08-21,74.35486602783203,115.81999969482422,118.54000091552734,115.80000305175781,117.80000305175781,14480800
2001-08-22,75.12528228759766,117.0199966430664,117.43000030517578,115.77999877929688,116.75,11752300
2001-08-23,74.85562896728516,116.5999984741211,117.5199966430664,116.48999786376953,116.95999908447266,8744100
2001-08-24,76.40926361083984,119.0199966430664,119.12999725341797,116.73999786376953,117.20999908447266,11687700
2001-08-27,75.95342254638672,118.30999755859375,119.19999694824219,118.26000213623047,118.97000122070312,7425100
2001-08-28,74.84281921386719,116.58000183105469,118.48999786376953,116.58000183105469,118.27999877929688,12046600
2001-08-29,74.17512512207031,115.54000091552734,117.18000030517578,115.16999816894531,117.12999725341797,16180000
2001-08-30,72.74993133544922,113.31999969482422,115.73999786376953,112.04000091552734,114.8499984741211,17692600
2001-08-31,73.28274536132812,114.1500015258789,114.7699966430664,113.12999725341797,113.4000015258789,15985400
2001-09-04,72.81411743164062,113.41999816894531,116.16999816894531,113.37000274658203,113.8499984741211,24473400
2001-09-05,72.99383544921875,113.69999694824219,114.19000244140625,111.94999694824219,113.69999694824219,21477100
2001-09-06,71.11286926269531,110.7699966430664,113.30000305175781,110.7699966430664,112.6500015258789,21653000
2001-09-07,69.79678344726562,108.72000122070312,111.25,108.62999725341797,110.0199966430664,33133900
2001-09-10,70.65062713623047,110.05000305175781,110.3499984741211,107.69999694824219,107.69999694824219,23408700
2001-09-17,66.95919799804688,104.30000305175781,106.4000015258789,100.0,101.0,32388700
2001-09-18,66.79869079589844,104.05000305175781,105.30000305175781,103.36000061035156,104.33000183105469,22029200
2001-09-19,65.45053100585938,101.94999694824219,104.5,98.55999755859375,104.0999984741211,42771800
2001-09-20,63.37052536010742,98.70999908447266,101.80999755859375,98.55999755859375,100.4000015258789,36210900
2001-09-21,62.686767578125,97.27999877929688,98.98999786376953,93.80000305175781,94.27999877929688,49782100
2001-09-24,64.89061737060547,100.69999694824219,101.16000366210938,99.05999755859375,99.72000122070312,25549600
2001-09-25,65.56723022460938,101.75,102.0,99.9000015258789,100.75,25466200
2001-09-26,65.33525848388672,101.38999938964844,102.4000015258789,100.43000030517578,102.3499984741211,18587500
2001-09-27,65.9023208618164,102.2699966430664,102.29000091552734,100.0,101.25,20536800
2001-09-28,67.30066680908203,104.44000244140625,109.62000274658203,102.5,102.9800033569336,21687200
2001-10-01,67.19111633300781,104.2699966430664,104.31999969482422,102.83000183105469,103.9000015258789,20457400
2001-10-02,68.03528594970703,105.58000183105469,105.58000183105469,103.6500015258789,104.0,19833100
2001-10-03,69.1758804321289,107.3499984741211,107.87999725341797,104.3499984741211,104.5999984741211,32045800
2001-10-04,69.23388671875,107.44000244140625,108.97000122070312,106.75,108.29000091552734,32674100
2001-10-05,69.09851837158203,107.2300033569336,107.62000274658203,105.5199966430664,107.25,29796100
2001-10-08,68.6474838256836,106.52999877929688,107.30000305175781,105.87000274658203,106.2699966430664,12970300
2001-10-09,68.28013610839844,105.95999908447266,106.75,105.5999984741211,106.61000061035156,15976300
2001-10-10,69.80091857910156,108.31999969482422,108.55000305175781,105.5199966430664,105.80000305175781,19987400
2001-10-11,70.88350677490234,110.0,110.30000305175781,108.94999694824219,108.94999694824219,23006300
2001-10-12,70.56129455566406,109.5,109.88999938964844,107.30000305175781,109.1500015258789,31360500
2001-10-15,70.43241882324219,109.30000305175781,109.44999694824219,108.05999755859375,108.62999725341797,16873000
2001-10-16,70.87706756591797,109.98999786376953,110.61000061035156,108.94999694824219,109.80000305175781,15877100
2001-10-17,69.3691635131836,107.6500015258789,111.1500015258789,107.6500015258789,111.06999969482422,28542300
2001-10-18,69.22100067138672,107.41999816894531,108.16000366210938,106.75,107.81999969482422,16510000
2001-10-19,69.1758804321289,107.3499984741211,107.91000366210938,106.01000213623047,107.0,21912500
2001-10-22,70.54197692871094,109.47000122070312,109.56999969482422,107.20999908447266,107.30000305175781,17540600
2001-10-23,70.18115234375,108.91000366210938,110.27999877929688,108.37999725341797,109.95999908447266,22062500
2001-10-24,69.9942398071289,108.62000274658203,109.44999694824219,108.22000122070312,108.9800033569336,16065200
2001-10-25,71.25082397460938,110.56999969482422,110.5999984741211,106.73999786376953,107.44999694824219,27467900
2001-10-26,71.08971405029297,110.31999969482422,111.79000091552734,109.66999816894531,109.94999694824219,18623300
2001-10-29,69.24031829833984,107.44999694824219,110.55000305175781,107.44999694824219,110.16000366210938,18727500
2001-10-30,68.40904235839844,106.16000366210938,107.69999694824219,105.55999755859375,107.3499984741211,26178600
2001-10-31,68.17706298828125,105.80000305175781,107.86000061035156,105.80000305175781,106.9000015258789,28124200
2001-11-01,69.9233627319336,108.51000213623047,109.01000213623047,105.69999694824219,106.5999984741211,29806800
2001-11-02,70.40019989013672,109.25,109.37999725341797,107.87000274658203,108.44000244140625,17575900
2001-11-05,71.32171630859375,110.68000030517578,111.08999633789062,109.94999694824219,110.12000274658203,15929500
2001-11-06,72.43009185791016,112.4000015258789,112.4800033569336,109.8499984741211,110.3499984741211,23245800
2001-11-07,72.3333969116211,112.25,113.12000274658203,111.63999938964844,111.7699966430664,19716000
2001-11-08,72.55896759033203,112.5999984741211,114.08000183105469,111.9000015258789,112.87000274658203,22563500
2001-11-09,72.6362533569336,112.72000122070312,112.95999908447266,111.44000244140625,112.25,15895800
2001-11-12,72.1916275024414,112.02999877929688,112.6500015258789,110.0,111.0,26068800
2001-11-13,73.81550598144531,114.55000305175781,114.55000305175781,113.18000030517578,113.44000244140625,15296200
2001-11-14,73.88640594482422,114.66000366210938,115.4000015258789,113.70999908447266,115.16999816894531,17571300
2001-11-15,74.02171325683594,114.87000274658203,115.18000030517578,113.93000030517578,114.37000274658203,19470200
2001-11-16,73.69308471679688,114.36000061035156,115.0999984741211,113.4000015258789,115.08000183105469,18134900
2001-11-19,74.60165405273438,115.7699966430664,115.8499984741211,114.44999694824219,114.91999816894531,13625400
2001-11-20,73.97660827636719,114.80000305175781,115.80000305175781,114.63999938964844,115.37000274658203,16209700
2001-11-21,73.48687744140625,114.04000091552734,114.66999816894531,113.51000213623047,114.5,11470200
2001-11-23,74.54364776611328,115.68000030517578,115.75,114.0,114.04000091552734,6717100
2001-11-26,74.70478057861328,115.93000030517578,116.33999633789062,115.06999969482422,115.75,13726000
2001-11-27,74.38257598876953,115.43000030517578,116.9000015258789,114.08999633789062,115.62000274658203,19261400
2001-11-28,73.03577423095703,113.33999633789062,115.16999816894531,113.25,114.73999786376953,20195500
2001-11-29,74.02171325683594,114.87000274658203,114.91999816894531,113.0,113.66000366210938,16354700
2001-11-30,73.4933090209961,114.05000305175781,114.91000366210938,114.0199966430664,114.4000015258789,13680300
2001-12-03,73.05514526367188,113.37000274658203,114.08000183105469,113.01000213623047,113.6500015258789,15220400
2001-12-04,74.29235076904297,115.29000091552734,115.30000305175781,113.3499984741211,113.91999816894531,17239900
2001-12-05,75.6520004272461,117.4000015258789,118.0,115.55999755859375,115.61000061035156,25204000
2001-12-06,75.61337280273438,117.33999633789062,117.94000244140625,116.93000030517578,117.33999633789062,17972900
2001-12-07,75.11075592041016,116.55999755859375,117.08999633789062,115.69999694824219,116.9000015258789,18857800
2001-12-10,73.70596313476562,114.37999725341797,116.38999938964844,114.3499984741211,115.8499984741211,13862700
2001-12-11,73.5577392578125,114.1500015258789,115.72000122070312,113.9000015258789,114.9000015258789,20833300
2001-12-12,73.64151763916016,114.27999877929688,114.77999877929688,113.11000061035156,114.55000305175781,16171500
2001-12-13,72.21098327636719,112.05999755859375,113.69999694824219,112.04000091552734,113.44999694824219,19026700
2001-12-14,72.90047454833984,113.12999725341797,113.48999786376953,112.0,112.33000183105469,16721900
2001-12-17,73.65442657470703,114.30000305175781,114.36000061035156,112.9000015258789,112.98999786376953,13925900
2001-12-18,74.09262084960938,114.9800033569336,115.1500015258789,114.33999633789062,114.62999725341797,13663700
2001-12-19,74.61458587646484,115.79000091552734,115.91999816894531,114.0,114.08999633789062,20143400
2001-12-20,73.87995147705078,114.6500015258789,115.80000305175781,114.55000305175781,115.5,14867900
2001-12-21,74.32803344726562,114.94999694824219,115.06999969482422,114.19999694824219,115.02999877929688,14037700
2001-12-24,74.1858139038086,114.7300033569336,115.04000091552734,114.61000061035156,114.83000183105469,5728800
2001-12-26,74.59315490722656,115.36000061035156,116.20999908447266,114.6500015258789,114.6500015258789,10304800
2001-12-27,75.0457763671875,116.05999755859375,116.08000183105469,115.25,115.30000305175781,9407300
2001-12-28,75.00700378417969,116.0,116.75,115.91999816894531,116.29000091552734,10593800
2001-12-31,73.90774536132812,114.30000305175781,116.38999938964844,114.2300033569336,116.1500015258789,14619500
2002-01-02,74.70307159423828,115.52999877929688,115.75,113.80999755859375,115.11000061035156,18651900
2002-01-03,75.55015563964844,116.83999633789062,116.94999694824219,115.54000091552734,115.6500015258789,15743000
2002-01-04,76.05451202392578,117.62000274658203,117.9800033569336,116.55000305175781,117.16999816894531,20140700
2002-01-07,75.5177993774414,116.79000091552734,117.98999786376953,116.55999755859375,117.69999694824219,13106500
2002-01-08,75.34324645996094,116.5199966430664,117.05999755859375,115.97000122070312,116.79000091552734,12683700
2002-01-09,74.72894287109375,115.56999969482422,117.77999877929688,115.33999633789062,116.68000030517578,16610300
